Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Sales Executive,"Nellore, Andhra Pradesh",Full Time,Retail & B2C Sales Department,3 Jan 2023,5.0,5.0,4.0,5.0,4.0,4.0,4.0,All good,Management  not good
Assistant Manager,Pune,Full Time,Production Department,0 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent company for work,No
Asst. Manager Cost & Commerical,Greater Noida,Full Time,SCM & Logistics Department,9 Apr 2023,4.0,3.0,4.0,4.0,5.0,4.0,2.0,"Work culture
People support",Nothing
Store Supervisor,"Greater Noida, Uttar Pradesh",Full Time,Ac store Department,3 Aug 2022,3.0,3.0,2.0,3.0,1.0,3.0,1.0,This is ac plant and seasonal plant.if production is more then they recruited manpower but when the production become down management removed the manpower.only on roll staff is safe others job is risky.,Job not secure.
Home Sales Officer,"Kanpur, Uttar Pradesh",Full Time,Store sale excutive  Department,6 Dec 2022,4.0,5.0,5.0,4.0,5.0,5.0,3.0,Yes likit,Fresher is not available insensitive in two months for start job date
Diploma Trainee Engineer,Greater Noida,Full Time,Production  Department,4 Jan 2023,4.0,3.0,3.0,3.0,3.0,1.0,1.0,Good facilities,Management is not good
Senior Engineer- Maintenance,"Pune, Maharashtra",Full Time,"Operations, Maintenance & Support Department",2 Feb 2023,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Growth,N o th in g
Officer QA (process Quality),Greater Noida,Full Time,Quality Assurance and Testing Department,1 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice working,No any issue
Team Manager,Pune,Full Time,BD / Pre Sales Department,4 Aug 2023,4.0,2.0,4.0,2.0,3.0,3.0,2.0,It was Good,Week salary
Senior Maintenance Engineer,Pune,Full Time,"Operations, Maintenance & Support Department",1 Jan 2023,4.0,3.0,4.0,4.0,3.0,4.0,3.0,We have good HR policy,Canteen
1 Year Trainee Operator,Greater Noida,Full Time,"BFSI, Investments & Trading Department",9 May 2023,1.0,2.0,4.0,4.0,4.0,5.0,2.0,I like Haier appliances India Pvt Ltd,I have change to new opportunity
Customer Relationship Officer   (working remotely),,Full Time,Back Office Department,0 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,We have already working done before 7 years back office and store office,Salary hit on time
Area Service Incharge,"Patna, Bihar",Full Time,Customer Service Department,2 Jan 2023,3.0,2.0,2.0,4.0,2.0,2.0,2.0,Office culture work,Interaction with new people's.
Regional Sales Officer,"Berhampur, Odisha",Full Time,Sales Support & Operations Department,0 Feb 2023,5.0,3.0,4.0,4.0,3.0,3.0,4.0,No dislikes.,5 Day working
Deputy Manager,Greater Noida,Full Time,SCM & Logistics Department,7 Feb 2023,4.0,5.0,3.0,4.0,4.0,3.0,3.0,Management,Haier electronics industry good
Quality Inspector,"Greater Noida, Uttar Pradesh",Full Time,Production & Manufacturing Department,1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No problem,Good
Department Manager,Pune,Full Time,Operations Department,3 Sep 2023,4.0,3.0,4.0,4.0,4.0,3.0,4.0,Not good work at all,Company was great place to work till 2019 under old Indian management but not now under new management same is a lala company with Chinese mnc tag
Dgm Finance,Greater Noida,Full Time,Finance Department,5 Apr 2022,1.0,1.0,1.0,2.0,1.0,1.0,2.0,"1. Expats will treat u as ur slaves, shouting n long lectures are daily activity
2. Lot of Politics
3. Terrible work life balance, u are expected to work on all weekends and on odd hours
4. Remote location 13 km ahead of pari chowk
5. Growth only for relatives of hod
6. U will not only be doing ur part of job plus job of relatives of hod who play share market during office hours
7. No knowledge trainings, u are expected to be master in all subjects
8. No job security, daily threats of firing from hod and expats
9. Short for name it's mnc, it's a typical lala company
10. No power to take decisions all governed by hod, who takes good care of his relatives...Read More",Great place  to work
Assistant Manager,"Greater Noida, Uttar Pradesh",,,5 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing worst here best cimpany,
Engineer,"Pune, Maharashtra",Full Time,Engineering Department,0 Dec 2022,5.0,4.0,4.0,4.0,5.0,3.0,5.0,Company Appreciate,working culture and tradition
Customer Care Executive,"Mumbai, Maharashtra",Full Time,Voice / Blended Department,9 Mar 2023,5.0,4.0,5.0,4.0,4.0,5.0,4.0,Happy place . Good culture,Promotion getting delayed
Senior Manager Purchase,Pune,Full Time,,8 Feb 2023,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Great company with Good management staff.,"The work pressure is high sometimes,"
"Director - Sales, Enterprise Security   (working remotely)",,Full Time,Software Development Department,2 Sep 2023,3.0,3.0,4.0,4.0,3.0,3.0,3.0,i like it,i dislike it
Assistant Manager,Greater Noida,Full Time,Procurement & Purchase Department,8 Oct 2022,5.0,4.0,4.0,5.0,4.0,4.0,5.0,"Good company for carrier growth point of view.
Lot of things are there to learn.
For fresher it is very good platform to develop their skills",No
Branch Service Manager,Greater Noida,Full Time,Service Delivery Department,2 May 2022,1.0,1.0,1.0,2.0,1.0,1.0,1.0,This is the worst company I have ever worked with. This is even worse than Videocon. There is no culture or professionalism. Abusing employee is a regular activity. You won't find educated people here. They just need slaves,"This is the worst company I have ever worked for. No professionalism ,no culture at all.you get abused day n night"
Assistant Engineer,Pune,Full Time,Production & Manufacturing Department,7 May 2023,3.0,3.0,4.0,3.0,2.0,4.0,2.0,Yes,This company is good  but its not future of employee
Area Sales Manager,"Ludhiana, Punjab",Full Time,Channel sales Department,1 Sep 2023,2.0,1.0,2.0,3.0,1.0,2.0,2.0,Salary and perks,No work life ballance.Management is rubbish
Maintenance Engineer,"Shirur, Maharashtra",,Maintenance Department,4 Aug 2022,1.0,2.0,1.0,2.0,3.0,1.0,1.0,HR and admin people are good and supporting,"Maintenance dept top management is worst 
They do mental harassment and do promote only shoe lickers"
Manager Quality Assurance,"Shirur, Maharashtra",,Production & Manufacturing Department,2 Nov 2022,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Good to work learn overall manufacturing experience,Full time busy schedule
Senior Executive Engineer,Greater Noida,Full Time,SCM & Logistics Department,1 Dec 2022,1.0,1.0,2.0,3.0,4.0,1.0,1.0,No promotion slow growth,No Growth and promotion
Deputy Manager,Greater Noida,Full Time,Engineering Department,4 Mar 2022,1.0,1.0,1.0,2.0,2.0,1.0,2.0,"A company with a combination of Poor work life balance, dirty politics, highest favoritism and pathetic working culture. You can have altogether here.
You'll be advised to work like a donkey in working and do your documentation work after going home.
Abusive language is a common term here, if you don't shout you'll be considered as a non performing asset.
They'll hire you by giving you 2-3 positions hike but trust me it hardly creates any difference. You won't be able to justify a package of 5.5LPA at a position of Dy. Manager.
Good point is you can enhance your presentation skills here if you're in REF Factory.
My clear advice is to you is don't spend much time here because though it sounds like a OEM but in actual it us way poor than a vendor company.
People here are pressured and forced to a level where they've to leave job without having another job in hand.
Can't recommend to anyone, yes if you're jobless right now you can go for it.
But don't fall in the trap....Read More","Abusive culture
Poor work life balance
Less increment
Stressful life
Unorganised working style
Favouritism
No specific work assigned to individual, you'll be forced to perform other deptt activities as well.
Long working hours
Everytime everything is on priority 
No self respect
Your boss will directly say to leave your job atleast 2-3 times a day
Delay in vendor payments
Very high pressure job
Way too high politics...Read More"
Tool Room Senior Engineer Sheet Metal Shop,"Greater Noida, Uttar Pradesh",Full Time,"Operations, Maintenance & Support Department",3 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good working environment,Nothing
Quality Inspector,"Greater Noida, Uttar Pradesh",Full Time,Quality Department,9 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Airconditioner performance testing,Doing OQC",Working in injection moulding
Deputy  Manager,"Greater Noida, Uttar Pradesh",Full Time,,5 Oct 2022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Learning area is braod,No work life balance.no timing for out
Technical Support Engineer,"Patna, Bihar",Full Time,F&B Service Department,3 Aug 2023,5.0,5.0,4.0,4.0,4.0,1.0,1.0,No problem,Senior behaved bad
Operator   (working remotely),,Full Time,Injection Molding Production Department,7 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good culture and looking good,No
Area Sales Manager,New Delhi,Full Time,Sales Support & Operations Department,4 Mar 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nothing,",Management very poor comitment
Assistant Manager Import,Greater Noida,Full Time,Import & Export Department,7 Feb 2023,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Good company for working,Having some work pressure
Senior Sales Manager,Mumbai,Full Time,Enterprise & B2B Sales Department,7 May 2023,5.0,1.0,1.0,3.0,1.0,1.0,3.0,Products are really good,"No work life balance
Skills doesn’t matter , you should be capable enough to do ego massage of your immediate bosses"
Sales Executive,"Bhopal, Madhya Pradesh",Full Time,Retail & B2C Sales Department,4 Nov 2022,5.0,5.0,4.0,3.0,2.0,5.0,1.0,All things is good,"All things is good,"
Senior Engineer,Pune,Full Time,Engineering Department,7 Jan 2023,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Supportive environment,Canteen 2 nd shift dinner quality worst
Quality Engineer,Ranjangav MIDC,Full Time,Quality Assurance and Testing Department,7 Apr 2023,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Very bad environment also bad work culture no work life balance,Very bad work culture no time limit very bad policy and no work life balance
Tsm Administrator,Pune,Full Time,Enterprise & B2B Sales Department,1 Apr 2023,2.0,3.0,1.0,3.0,2.0,2.0,3.0,Good culture,Poor management
Electrician   (working remotely),,Full Time,Production Department,5 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"RAP plant, s",Mujhe kam ata h sir
Regional Sales Officer,SILIGURI,Full Time,Enterprise & B2B Sales Department,4 Jun 2022,2.0,2.0,1.0,4.0,1.0,1.0,1.0,I dont think any new think i have learn here. Manager only pressurized and demotivate you.,"Management was so poor, manager thinks it was gov job. Work related dada not available, maintain own dairy. Top level of politition available here"
Area Service Manager,Coimbatore,Full Time,After Sales Service & Repair Department,9 Jun 2022,1.0,1.0,4.0,1.0,1.0,1.0,1.0,Nothing. If you want to see corporate politics please join this company,Company good but your superiors created the unwanted pressure puts on you and create the unwanted politics. Nobody did not give any support.
Dsc Manager,Offical Work,Full Time,Banking Operations Department,1 Dec 2022,4.0,4.0,4.0,5.0,3.0,3.0,4.0,Management is very good,No
ACCOUNTING OFFICER (FINANCE DIPARTMENT),Greater Noida,Full Time,Finance Department,5 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent Company Everything is okay,Nothing
Trade Manager,"Pune, Maharashtra",,Non Voice Department,2 Nov 2022,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Over all company culture is good .,Nothing to says some policy need to change
Cco,"Hoshangabad, Madhya Pradesh",Full Time,After Sales Service & Repair Department,3 Aug 2023,2.0,4.0,3.0,2.0,2.0,3.0,2.0,Supporting bosses,"Team mates are good, officer are good and supporting , but no appourtunity   for  career"
Maintenance Technician,"Shirur, Maharashtra",Full Time,Product Engineering Department,3 Nov 2022,4.0,3.0,4.0,4.0,2.0,3.0,3.0,Learning opportunity,Job security in contract
Quality Inspector,Pune,Full Time,Quality Assurance and Testing Department,4 Feb 2023,3.0,3.0,4.0,3.0,4.0,5.0,3.0,Best performance,No dislikes
Detailing Engineer Trainee,Grater Noida,Full Time,Quality Check Department,9 Nov 2022,1.0,1.0,3.0,2.0,1.0,2.0,1.0,"Bus facility is good
Senior is good",Company behavior not good only production food quality not good company culture very bad
Asst. Manager (Import Procurement),"Greater Noida, Uttar Pradesh",Full Time,Procurement & Purchase Department,7 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good.,Everything is good
Co-ordinator,"Kolkata, West Bengal",Full Time,,5 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Working comfortable,No dislike
Fire Supervisor,Pune,Full Time,Community Health & Safety Department,7 Feb 2023,5.0,5.0,4.0,4.0,4.0,5.0,3.0,Yas yas,Good Yas
Refrigeration Technician,"Noida, Uttar Pradesh",Full Time,Technicians Department,8 Oct 2022,2.0,4.0,5.0,5.0,3.0,5.0,5.0,Totel ok,No I like this
Deputy Manager - Inst. Sales (Commercial Air-Conditioning Projects),"Kolkata, WestBengal",Full Time,CAC Department,3 Oct 2022,4.0,4.0,3.0,4.0,4.0,4.0,4.0,"Good organization, work culture",No comments No comment's no comment's
Deputy Manager,"Panaji, Goa",Full Time,After Sales Service & Repair Department,2 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Work life balance, flexible timing",There is nothing to dislike
Officer,"Greater Noida, Uttar Pradesh",Full Time,Store Operations Department,6 Oct 2022,4.0,4.0,3.0,4.0,3.0,3.0,3.0,Company facilities are very good.,Company SOP.
Aria Service Incharge,"Ludhiana, Punjab",Full Time,After Sales Service & Repair Department,0 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good working environment,Everytime is excellent
Senior Production Engineer,Pune,Full Time,,0 Dec 2022,4.0,4.0,4.0,3.0,2.0,4.0,3.0,Company culture good.,Job
Commercial Assistant,Vijayawada,Full Time,Finance & Accounts Department,4 Jun 2022,2.0,2.0,1.0,1.0,3.0,3.0,1.0,"In time salaries,  in covid time also no deduction of salaries and no termination of employees","No growth, no promotions as per experience,talent & capability, for ladies no hope also for growing"
Quality Engineer,"Shirur, Maharashtra",Full Time,Quality Control Department,2 Jun 2022,5.0,5.0,5.0,4.0,4.0,5.0,4.0,"There is very good staff and supportive team.
To getting me lack of knowledge 
Company continues new technology developed",Canteen food
Apprentice Engineer,Greater Noida,Full Time,Construction / Manufacturing Department,0 Jun 2022,4.0,3.0,4.0,5.0,2.0,2.0,1.0,Good work environment and culture .,There is a lot of politics and the management doesn't address our issues. Salary is decent but career growth is slow .there is a bond of 2 years before which you cannot resign .
Area Service Incharge,"New Delhi, Delhi",Full Time,After Sales Service & Repair Department,7 Mar 2023,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Staff is good,Nothing all good
Assistant Branch Commercial Manger,Coimbatore,Full Time,Audit & Control Department,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,In our company superb maids..we have a culture of excellence.company policies are good and i would be proud to work for a company with such an excellent track record and a strong example of leadership in the industry,Career no improvement
Deputy Manager Grade 1   (working remotely),,Full Time,Production injection molding  Department,4 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All haier policy is good,Working culture Due to here start-up issue facing every one
Project Engineer,"Greater Noida, Uttar Pradesh",,,7 Nov 2022,5.0,5.0,4.0,5.0,4.0,5.0,5.0,Payment is good,Payment issue
Store Senior Executive,Ranjangaon Pune,Full Time,Stores & Material Management Department,5 Aug 2022,4.0,3.0,4.0,3.0,3.0,4.0,4.0,Its a Good Experience to learn so many things. Overall Good Experience.,Nothing like that.
Former Employee   (working remotely),,Full Time,,7 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I LIKE HAIER NBRAND,NOTHING
Zonal Service Manager,"Chennai, Tamil Nadu",Full Time,Service Delivery Department,4 Nov 2022,5.0,4.0,3.0,4.0,3.0,4.0,4.0,Overall  good.,Work life balance has to improve
Deputy Manager,"Chennai, Tamil Nadu",Full Time,SCM & Logistics Department,4 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Everything is good .good company
Purchase Executive,"Noida, Uttar Pradesh",Full Time,Procurement & Purchase Department,5 Sep 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Everything is good,Not confirming the trainees
Assistant Manager,"Noida, Uttar Pradesh",Full Time,,4 Nov 2022,4.0,4.0,3.0,5.0,4.0,3.0,3.0,HR policy good,Working process
Retail Sales Executive,"Raipur, Chhattisgarh",Full Time,Sales Support & Operations Department,2 Dec 2022,4.0,4.0,4.0,4.0,3.0,4.0,2.0,Good company,Job security is not good
Technician Apprentice Trainee,"New Delhi, Delhi",Full Time,Technicians Department,7 Nov 2022,3.0,3.0,4.0,2.0,2.0,1.0,2.0,Working experience is good.,Didn't give payment on time.
Senior Engineer Cum Assistant Manager,"Pune, Maharashtra",Full Time,R&D Department,6 Jul 2022,3.0,3.0,2.0,2.0,2.0,2.0,2.0,Only concern Team is OK,"The culture is one way and non of us can get benefit if you work hard and seriously, only those who keep managers happy get promotions"
Assistant Engineer,Greater Noida,,,2 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good,Nothing
Assistant Store Manager 2,"Pune, Maharashtra",Full Time,SCM & Logistics Department,8 Sep 2022,3.0,1.0,4.0,3.0,1.0,1.0,3.0,Issue in work life balance,Average
Refrigerator Asseble,Raipur Village Greater Noida,Full Time,Production Department,0 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company feseliti very good 👍👍👍👍,No options
Engineer 2,"Greater Noida, Uttar Pradesh",Full Time,,4 Aug 2022,5.0,5.0,5.0,3.0,3.0,5.0,4.0,Nice place ☺️ like all about working at Haier appliances,Nothingness to dislike about working
"SAP, MES And WMS","Greater Noida, Uttar Pradesh",Full Time,Sap Practice Department,0 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best moments of life,No dislike
Quility Dipartment,"Pune, Maharashtra",Full Time,Banking Operations Department,0 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like this Haier company,Bus problem
Refrigerator Store Department,"Noida, Uttar Pradesh",Full Time,Store department  Department,4 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am good feeling and respect  in  company,None
Business Manager,"Pune, Maharashtra",Full Time,BD / Pre Sales Department,3 Oct 2022,1.0,1.0,3.0,2.0,3.0,1.0,1.0,"Innovative , aggressive","No work life balance
No hr dept"
Cnc Operator,"Greater Noida, Uttar Pradesh",Full Time,Air Conditioning Department,4 Aug 2022,2.0,1.0,1.0,3.0,1.0,1.0,2.0,There Are Two New Good Friends like GENIUS PERSONS..,THE COMPANY MANIGING STAFF NOT GOOD
Sales Executive,"Jabalpur, Madhya Pradesh",Full Time,Sales Support & Operations Department,2 Sep 2022,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Very bad experience,Dislike poor management
Senior Lab Engineer,Greater Noida,,Quality & Reliability  Department,4 May 2022,4.0,4.0,4.0,4.0,4.0,5.0,5.0,"Good Job security.
Work Culture excellent all coulege & senior very supportive.
HR & management work very impressive.
I liked Company politicises",It's Situated From out of the Town
Safety Supervisor,"Greater Noida, Uttar Pradesh",Full Time,Facility Management Department,2 Aug 2023,5.0,1.0,5.0,5.0,2.0,5.0,2.0,"Haier appliences India pvt Ltd is a great MNC company, I am enjoying our work at this company at last 7 years it's a Nice journey for freshers and experienced both are comfortable with the company.",No
Hod Production,Ranjangaon Pune,Full Time,"Operations, Maintenance & Support Department",6 Oct 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Appraisal and promotion,All good no reason for dislike
Quality Control,Noida/gr Noida,Full Time,Quality inspection  Department,2 Dec 2022,2.0,3.0,2.0,1.0,2.0,2.0,3.0,all inspection stage strong,Like
Customer Care Executive,"Bhagalpur, Bihar",Full Time,,4 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Service very good,Customer care is very important
Deputy Manager,Greater Noida,Full Time,Finance Department,5 May 2023,4.0,4.0,3.0,5.0,5.0,3.0,3.0,Benefits and policies,"High Variable part in ctc
KPI evaluation 
No Team building activities by HR"
Press Operator,"Greater Noida, Uttar Pradesh",Full Time,Manufacturing Department,9 Aug 2022,5.0,4.0,4.0,4.0,3.0,4.0,3.0,"Yes, Work is my choice","No, Work is very easy"
Inside Sales Executive,"Bhopal, Madhya Pradesh",,Sales & Development Department,7 Jul 2022,5.0,5.0,5.0,2.0,5.0,5.0,3.0,I have Already working in Haier Appliances,3 year work experience in Haier Appliances
Team Manager,Lucknow Office,,Retail Store Operations Department,7 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"One of the best company i have ever seen.
Atmosphere of working is very good.
0 work pressure. 
One main thing our state head Mr Sanjeev sharma is one of the best boss.",No.any point of deslike.
Finance Manager,Greater Noida,,Accounting & Taxation Department,2 Dec 2021,2.0,4.0,1.0,3.0,4.0,1.0,2.0,"Job Security is a good point here, even during covid times none of employee not even Janitor staff and vendor lost their jobs.","Culture is pathetic if compared to other MNC, Haier being Chinese MNC expect Asian typical lala culture.
Most of employee are not well qualified and create hindrance to the growth of  learned staff.
They tie your compensation to some reports monthly (major chunk) which create huge trouble in work as staff does not concentrate on anyother work apart from that and other projects and improvement is always delayed....Read More"
Electronics Communication Engineer,"Karnal, Haryana",,,0 Nov 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best haier,Best product haier
Display Coordinator,Greater Noida,Full Time,Sales Support & Operations Department,5 May 2022,4.0,4.0,1.0,3.0,2.0,5.0,2.0,Good work environment and culture. company policies are good.,There is lot of poltics & growth rate is low. For ex. Doing the same thing from last 2 year there is nothing to learn more.
Mis Executive,Ranjangoan,Full Time,Finance Department,2 Sep 2022,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Lot of things to learn,"Too much late sitting
No fixed timeline for pramotion"
Store Officer,"Greater Noida, Uttar Pradesh",Full Time,Stores & Material Management Department,4 Sep 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Boss Nature is good,Nothing
Product Manager,JOGEWSARI,Full Time,Sales & Marketing Department,9 Nov 2022,5.0,5.0,5.0,5.0,4.0,4.0,5.0,"Best compnay to work with, learn lot of new things, fastest growing compnay",High pricing
Mechanical Engineer,"Sirsa, Haryana",Full Time,Field Work Department,2 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Good  and honest staff in sirsa. 
 Customer hppy for Haier servcie in sirsa. . We resolve per day. Customer products complain",No
Assistant Manager Operations,"Greater Noida, Uttar Pradesh",Full Time,SCM & Logistics Department,1 Jun 2023,3.0,2.0,1.0,3.0,3.0,2.0,2.0,Salary credit,Culture and learning
Diploma Engineer Trainee,Noida,Full Time,Incoming Quality Control Department,6 May 2022,4.0,4.0,4.0,4.0,1.0,2.0,2.0,Good company environment. Always supporting me Allstaff members.,They are policy change in every 6 months. Salary is good but no growth
Hr Assistant,Midc Ranjangaon Pine,,HR Operations Department,2 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,My human resource team,Nothing
Production Planning And Control Engineer,Pune Ranjangaon,,Stores & Material Management Department,5 Jun 2022,4.0,4.0,4.0,4.0,5.0,4.0,5.0,Good environment and free to share our ideas with top management .,"Nothing much to say dislike , but ned some improvement in some areas like HR policy and foods and transport"
Production Incharge,"Greater Noida, Uttar Pradesh",,Wm Department,6 Jun 2022,5.0,1.0,2.0,1.0,1.0,1.0,1.0,No any word about positive feedback....,"This company is not good because.... 
They had broken the trust..."
Deputy Manager,Greater Noida,Full Time,Product Department,4 Jan 2022,2.0,1.0,3.0,4.0,4.0,3.0,2.0,Company have good policies for employees salaries are paid on time top management is visionary,Their is no off even Saturday is off for HO employees you are forced to work on Saturday work life balance is not at all their this needs to be taken care by HR department but no one reacts over it
Product Manager,Greater Noida,Full Time,,9 Nov 2022,3.0,3.0,2.0,3.0,3.0,3.0,3.0,"Overall its good, employees should be promoted more","Chinese brand, hitler culture"
Painting Supervisor,"Greater Noida, Uttar Pradesh",Full Time,,0 Jul 2022,1.0,2.0,1.0,1.0,1.0,3.0,1.0,Haier Appliances India in working of food I am doing to mechanical engineering in maintenance,No anything
Sales Executive,Okhla New Delhi,Full Time,Retail & B2C Sales Department,5 Oct 2022,4.0,3.0,3.0,4.0,3.0,4.0,2.0,Best nature all meamber,Poor responses any quition
Assistant Manager,Pune,Full Time,Production & Manufacturing Department,9 May 2022,5.0,5.0,4.0,4.0,4.0,4.0,4.0,"Overall experiance is very good at haier.
Job security is quite good",Salary hike during recruitment is quite low
Senior Executive,"Shirur, Maharashtra",Full Time,SCM & Logistics Department,6 Jun 2023,4.0,3.0,3.0,4.0,3.0,3.0,1.0,Company medical benefits,Working timing
Wh Executive,"Bhopal, Madhya Pradesh",,SCM & Logistics Department,1 Jul 2022,4.0,4.0,5.0,2.0,2.0,3.0,2.0,yes I like,"late night billing at closing weekly, monthly, & yearly."
Production Incharge,Noida,,Production & Manufacturing Department,7 Jun 2022,2.0,2.0,2.0,3.0,2.0,1.0,1.0,Quarterly and monthly variable salary payouts,"Unnecessary reporting and high TAT for every review. No clear guidelines by management for any work. Planning part is worst. Strategy & Operations is a watchdog department, the main reason for worst work culture"
Mechanical Engineer,Pune,,Engineering & Manufacturing Department,7 May 2022,5.0,4.0,4.0,4.0,5.0,4.0,4.0,"It's good work here due to we got more learning skill like sap , management skill , self growth",Canteen food
Maintenance Engineer,Greater Noida,,AC Maintenance Department,8 Jun 2022,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Haier is learning platform because it's new company. I see how to Installation of new company,Overall good company for me I learn hair about more machine
Senior Construction Manager,Greater Noida,Full Time,Construction Engineering Department,5 Jun 2022,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Good company,"Best part is salary on time, increment 2 times once in a year"
Warehouse Manager,Gugaon,Full Time,Logistics Department,9 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes like it,Do not like  it
ISD SALES MAN,"Bihar Sharif, Bihar",Full Time,Retail & B2C Sales Department,3 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I really enjoyed working here no problem if i get oportunity again i will definitely do it,there's nothing i can say
Office Worker,"Noida, Uttar Pradesh",Full Time,Haier  Department,6 Sep 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Yes,"Yes, I am confurtable your job,
And  I Like your job"
Data Entry Operator   (working remotely),,,Data Entry Department,5 Aug 2022,5.0,3.0,4.0,3.0,5.0,5.0,2.0,Everything work like,Never everything work like in company
Assistant Manager (scm),Pune,,Procurement & Purchase Department,2 Jun 2022,5.0,5.0,5.0,5.0,3.0,3.0,5.0,Work experience is great team building skills also improved,Salary structure and PBC schedule
Senior Quality Engineer,Pune,,Production & Manufacturing Department,0 May 2022,2.0,1.0,1.0,2.0,1.0,2.0,2.0,"Salary on time, whatever we work ,it will enrich our working experience.","No learning , work life balance very poor."
Sales Executive,"Siliguri, West Bengal",,Retail & B2C Sales Department,5 May 2023,1.0,1.0,3.0,1.0,1.0,1.0,1.0,Brand incentive,"THE SYSTEM OF THIS BRAND IS VERY DISGUSTING.... SENIOR MANAGERS BEHAVIOUR IS TOO WORST. THERE WAS MY EX- TEAM LEADER, SHE GET PROMOTION RECENTLY. SHE WAS DOING POLITICS WITH BRAND STAFF. SHE DON'T WANT THAT ANY SINGLE SALES PERSON GOT PROMOT. IF ANYBODY GOT PROMOT SHE STILL TRYING TO CANCEL THE OPPORTUNITY FOR THOSE PERSON.. YOU CAN INVESTIGATE. PLEASE TAKE STEP ASAP 🙏"
Molding Machine Operator,Pune,,,4 Jun 2022,5.0,3.0,4.0,2.0,3.0,2.0,2.0,I would like company policies,There will be no future skills dowelopement apportunity
Engineer,Ranjangaon,,Production & Manufacturing Department,5 May 2022,3.0,1.0,4.0,4.0,4.0,2.0,2.0,"Multitasking required & skill development
Supportive colleagues",Comoulsary extra working hours & work culture
CCTV Executive,"Kasna, Greater Noida",Full Time,Confidential Department,3 Apr 2022,4.0,4.0,5.0,3.0,4.0,4.0,5.0,"This is world largest home appliances manufacturing plant, it's is in stating stage. Production started before last 4 months. New opportunities are 
creating here. Career is waiting here...",CompanyTimings are 8 hrs
Senior Officer,"Greater Noida, Uttar Pradesh",Full Time,Production & Manufacturing Department,7 Aug 2022,3.0,2.0,2.0,3.0,4.0,2.0,2.0,Locals created dadagiri culture,"1. Good Work Culture.
2. Timely Payment.
3. Supportive Staffs."
